44	0	378640	1
44	0	322620	1
44	0	77194	1
44	0	120584	1
44	0	419493	1
44	0	446247	1
44	0	103781	1
45	0	367879	1
45	0	159912	1
45	0	474516	1
45	0	369318	1
45	0	24076	1
45	0	7517	1
45	0	97084	1
45	0	536824	1
45	0	23951	1
45	0	278782	1
46	0	446247	1
46	0	23318	1
46	0	322620	1
46	0	422366	1
46	0	552483	1
46	0	52714	1
46	0	199751	1
46	0	166000	1
46	0	127345	1
46	0	354100	1
47	0	52714	1
47	0	23318	1
47	0	446247	1
47	0	166000	1
47	0	344180	1
47	0	552483	1
47	0	218284	1
47	0	295676	1
47	0	284481	1
47	0	322620	1
48	0	221016	1
48	0	473480	1
48	0	277521	1
48	0	38212	1
48	0	238514	1
48	0	316388	1
48	0	57473	1
48	0	385359	1
48	0	131420	1
48	0	562538	1
49	0	68873	1
49	0	71376	1
49	0	529600	1
49	0	295941	1
49	0	447010	1
49	0	427327	1
49	0	55418	1
49	0	449226	1
49	0	15731	1
49	0	336752	1
50	0	205	1
50	0	331352	1
50	0	170873	1
50	0	453670	1
50	0	220239	1
50	0	320169	1
50	0	335814	1
50	0	185347	1
50	0	112574	1
50	0	290939	1
51	0	52714	1
51	0	218729	1
51	0	73488	1
51	0	96161	1
51	0	446247	1
51	0	299688	1
51	0	419493	1
51	0	322620	1
51	0	103781	1
51	0	141449	1
52	0	10681	1
52	0	379848	1
52	0	258091	1
52	0	248736	1
52	0	459159	1
52	0	8213	1
52	0	78841	1
52	0	202899	1
52	0	375318	1
52	0	280894	1
53	0	343008	1
53	0	89609	1
53	0	11778	1
53	0	453595	1
53	0	544618	1
53	0	118799	1
53	0	76035	1
53	0	180573	1
53	0	12003	1
53	0	288577	1
54	0	562827	1
54	0	308332	1
54	0	341277	1
54	0	450249	1
54	0	198007	1
54	0	507235	1
54	0	481801	1
54	0	501727	1
54	0	291186	1
54	0	45718	1
55	0	238514	1
55	0	522641	1
55	0	83564	1
55	0	548389	1
55	0	64460	1
55	0	334454	1
55	0	221016	1
55	0	197239	1
55	0	57473	1
55	0	38212	1
56	0	280934	1
56	0	116534	1
56	0	69769	1
56	0	507860	1
56	0	402337	1
56	0	159129	1
56	0	364620	1
56	0	275662	1
56	0	425058	1
56	0	131558	1
57	0	141449	1
57	0	73488	1
57	0	299688	1
57	0	103781	1
57	0	278032	1
57	0	227835	1
57	0	322620	1
57	0	419493	1
57	0	153932	1
57	0	446247	1
58	0	205307	1
58	0	149098	1
58	0	145180	1
58	0	388402	1
58	0	538920	1
58	0	509484	1
58	0	188590	1
58	0	192289	1
58	0	171510	1
59	0	235496	1
59	0	562538	1
59	0	170084	1
59	0	385359	1
59	0	277521	1
59	0	274541	1
59	0	76154	1
59	0	316388	1
59	0	479208	1
59	0	28138	1
60	0	317800	1
60	0	439381	1
60	0	83372	1
60	0	159247	1
60	0	534081	1
60	0	382090	1
60	0	251918	1
60	0	51874	1
60	0	314663	1
60	0	356704	1
61	0	517412	1
61	0	454168	1
61	0	90139	1
61	0	78	1
61	0	223749	1
61	0	278897	1
61	0	310785	1
61	0	180129	1
61	0	480172	1
61	0	318086	1
62	0	28165	1
62	0	204609	1
62	0	72945	1
62	0	425976	1
62	0	500593	1
62	0	455784	1
62	0	358598	1
62	0	382702	1
62	0	160642	1
62	0	213988	1
63	0	57665	1
63	0	439381	1
63	0	418618	1
63	0	159247	1
63	0	455922	1
63	0	429222	1
63	0	259748	1
63	0	51874	1
63	0	159057	1
63	0	235083	1
64	0	446247	1
64	0	10748	1
64	0	238514	1
64	0	494958	1
64	0	322620	1
64	0	221016	1
64	0	276839	1
64	0	165333	1
64	0	7667	1
64	0	366443	1
65	0	236218	1
65	0	386209	1
65	0	221016	1
65	0	7667	1
65	0	238514	1
65	0	494958	1
65	0	366443	1
65	0	446247	1
65	0	322620	1
65	0	165333	1
66	0	186141	1
66	0	254681	1
66	0	264271	1
66	0	53815	1
66	0	49592	1
66	0	14770	1
66	0	320169	1
66	0	448477	1
66	0	394330	1
67	0	322620	1
67	0	235561	1
67	0	227835	1
67	0	204328	1
67	0	402608	1
67	0	17821	1
67	0	446247	1
67	0	384068	1
67	0	73488	1
67	0	354608	1
68	0	313583	1
68	0	275837	1
68	0	238514	1
68	0	221016	1
68	0	399281	1
68	0	334454	1
68	0	132876	1
68	0	61822	1
68	0	57473	1
68	0	446247	1
69	0	54158	1
69	0	270220	1
69	0	407514	1
69	0	225906	1
69	0	210865	1
69	0	379499	1
69	0	109022	1
69	0	141250	1
69	0	536750	1
69	0	349725	1
70	0	27775	1
70	0	446247	1
70	0	57473	1
70	0	38212	1
70	0	255952	1
70	0	238514	1
70	0	334454	1
70	0	322620	1
70	0	221016	1
70	0	473530	1
71	0	92225	1
71	0	151696	1
71	0	103781	1
71	0	361984	1
71	0	18045	1
71	0	446247	1
71	0	344241	1
71	0	141449	1
71	0	322620	1
71	0	419493	1
72	0	155718	1
72	0	373153	1
72	0	552483	1
72	0	23318	1
72	0	322620	1
72	0	384885	1
72	0	446247	1
72	0	558564	1
72	0	382192	1
72	0	60981	1
73	0	322620	1
73	0	73488	1
73	0	419493	1
73	0	446247	1
73	0	156107	1
73	0	121996	1
73	0	169365	1
73	0	229979	1
73	0	52714	1
73	0	103781	1
74	0	38272	1
74	0	11778	1
74	0	182192	1
74	0	144744	1
74	0	24897	1
74	0	458637	1
74	0	138577	1
74	0	362435	1
74	0	38709	1
74	0	221583	1
75	0	77303	1
75	0	176442	1
75	0	124518	1
75	0	464218	1
75	0	243989	1
75	0	413631	1
75	0	235444	1
75	0	540111	1
75	0	93834	1
75	0	65089	1
76	0	419493	1
76	0	73488	1
76	0	518480	1
76	0	52714	1
76	0	103781	1
76	0	141449	1
76	0	299688	1
76	0	322620	1
76	0	446247	1
76	0	349617	1
77	0	506483	1
77	0	428781	1
77	0	100157	1
77	0	518480	1
77	0	123099	1
77	0	256451	1
77	0	345519	1
77	0	188696	1
77	0	234516	1
77	0	334039	1
78	0	238196	1
78	0	349154	1
78	0	546763	1
78	0	311133	1
78	0	40157	1
78	0	425163	1
78	0	97869	1
78	0	477794	1
78	0	555721	1
78	0	326153	1
79	0	373245	1
79	0	335327	1
79	0	249297	1
79	0	370491	1
79	0	49637	1
79	0	519267	1
79	0	312467	1
79	0	28340	1
79	0	228862	1
80	0	539503	1
80	0	529213	1
80	0	274640	1
80	0	340178	1
80	0	513128	1
80	0	106755	1
80	0	450965	1
80	0	235310	1
80	0	17486	1
80	0	504844	1
81	0	485531	1
81	0	207829	1
81	0	358428	1
81	0	387298	1
81	0	251238	1
81	0	373342	1
81	0	31787	1
81	0	47331	1
81	0	332091	1
81	0	243271	1
82	0	77476	1
82	0	157239	1
82	0	314250	1
82	0	223512	1
82	0	524452	1
82	0	90636	1
82	0	93112	1
82	0	7118	1
82	0	478222	1
83	0	543854	1
83	0	523566	1
83	0	63236	1
83	0	218183	1
83	0	1444	1
83	0	500418	1
83	0	508454	1
83	0	370309	1
83	0	302719	1
83	0	345443	1
84	0	446247	1
84	0	366443	1
84	0	494958	1
84	0	10470	1
84	0	9188	1
84	0	144051	1
84	0	221016	1
84	0	7667	1
84	0	238514	1
84	0	322620	1
85	0	63753	1
85	0	340994	1
85	0	396595	1
85	0	549889	1
85	0	108284	1
85	0	540333	1
85	0	279790	1
85	0	24425	1
85	0	408274	1
85	0	343658	1
86	0	93175	1
86	0	42853	1
86	0	420334	1
86	0	221016	1
86	0	216643	1
86	0	238514	1
86	0	455221	1
86	0	99977	1
86	0	425506	1
86	0	235314	1
87	0	221016	1
87	0	322620	1
87	0	238514	1
87	0	334454	1
87	0	446247	1
87	0	86796	1
87	0	83564	1
87	0	300476	1
87	0	57473	1
87	0	38212	1
88	0	208365	1
88	0	42216	1
88	0	212965	1
88	0	523566	1
88	0	117467	1
88	0	261411	1
88	0	212663	1
88	0	546706	1
88	0	418244	1
89	0	419592	1
89	0	469700	1
89	0	415520	1
89	0	386147	1
89	0	34036	1
89	0	523566	1
89	0	98274	1
89	0	531192	1
89	0	425364	1
90	0	446247	1
90	0	57473	1
90	0	326715	1
90	0	152649	1
90	0	238514	1
90	0	56262	1
90	0	322620	1
90	0	38212	1
90	0	334454	1
90	0	221016	1
91	0	125560	1
91	0	377796	1
91	0	29873	1
91	0	166285	1
91	0	557930	1
91	0	407216	1
91	0	158353	1
91	0	31173	1
91	0	23952	1
91	0	222517	1
92	0	73488	1
92	0	229979	1
92	0	322620	1
92	0	73606	1
92	0	446247	1
92	0	419493	1
92	0	246130	1
92	0	215540	1
92	0	169365	1
92	0	258506	1
93	0	250883	1
93	0	203404	1
93	0	42247	1
93	0	45572	1
93	0	293267	1
93	0	339005	1
93	0	226161	1
93	0	147531	1
93	0	78064	1
93	0	62427	1
94	0	419493	1
94	0	446247	1
94	0	73488	1
94	0	9753	1
94	0	299688	1
94	0	141449	1
94	0	283536	1
94	0	322620	1
94	0	141803	1
94	0	103781	1
95	0	528278	1
95	0	262663	1
95	0	494246	1
95	0	179720	1
95	0	257940	1
95	0	426673	1
95	0	264787	1
95	0	69838	1
95	0	395252	1
95	0	149885	1
96	0	458599	1
96	0	378969	1
96	0	130808	1
96	0	546763	1
96	0	294231	1
96	0	332276	1
96	0	286515	1
96	0	255942	1
96	0	403936	1
96	0	496715	1
97	0	118799	1
97	0	51470	1
97	0	288577	1
97	0	544618	1
97	0	343008	1
97	0	417138	1
97	0	180573	1
97	0	11778	1
97	0	453595	1
97	0	12003	1
98	0	446247	1
98	0	141449	1
98	0	73488	1
98	0	103781	1
98	0	419493	1
98	0	34590	1
98	0	322620	1
98	0	299688	1
98	0	358164	1
98	0	370529	1
99	0	338293	1
99	0	158851	1
99	0	536824	1
99	0	97084	1
99	0	256030	1
99	0	460753	1
99	0	218493	1
99	0	90085	1
99	0	128240	1
99	0	413426	1
100	0	494045	1
100	0	308744	1
100	0	446335	1
100	0	138647	1
100	0	475663	1
100	0	143687	1
100	0	385352	1
100	0	24891	1
100	0	136637	1
100	0	44358	1
101	0	121233	1
101	0	501724	1
101	0	281465	1
101	0	162751	1
101	0	228512	1
101	0	523566	1
101	0	132726	1
101	0	495659	1
101	0	314599	1
102	0	380586	1
102	0	125726	1
102	0	334454	1
102	0	38212	1
102	0	446247	1
102	0	322620	1
102	0	221016	1
102	0	83564	1
102	0	57473	1
102	0	238514	1
103	0	280084	1
103	0	543323	1
103	0	132726	1
103	0	523566	1
103	0	229056	1
103	0	277657	1
103	0	133025	1
103	0	62341	1
104	0	62894	1
104	0	348312	1
104	0	226654	1
104	0	494353	1
104	0	92953	1
104	0	486875	1
104	0	416380	1
104	0	45433	1
104	0	484348	1
105	0	533097	1
105	0	482606	1
105	0	412241	1
105	0	546763	1
105	0	110694	1
105	0	208468	1
105	0	323583	1
105	0	296156	1
105	0	279602	1
105	0	329269	1
106	0	72945	1
106	0	500593	1
106	0	371416	1
106	0	358598	1
106	0	509381	1
106	0	204609	1
106	0	141492	1
106	0	517121	1
106	0	145726	1
106	0	313068	1
107	0	57888	1
107	0	485753	1
107	0	322620	1
107	0	166000	1
107	0	289120	1
107	0	552483	1
107	0	368504	1
107	0	256	1
107	0	23318	1
107	0	446247	1
108	0	227835	1
108	0	73488	1
108	0	402608	1
108	0	446247	1
108	0	354608	1
108	0	103781	1
108	0	419493	1
108	0	291336	1
108	0	168632	1
108	0	322620	1
109	0	103781	1
109	0	73488	1
109	0	395734	1
109	0	141449	1
109	0	299688	1
109	0	168348	1
109	0	322620	1
109	0	446247	1
109	0	136416	1
109	0	419493	1
110	0	345712	1
110	0	504616	1
110	0	226631	1
110	0	383276	1
110	0	380773	1
110	0	88558	1
110	0	477945	1
110	0	526314	1
110	0	546763	1
110	0	471325	1
111	0	223964	1
111	0	116823	1
111	0	289527	1
111	0	546763	1
111	0	339734	1
111	0	71491	1
111	0	446124	1
111	0	94132	1
111	0	75455	1
111	0	15742	1
112	0	38212	1
112	0	334454	1
112	0	322620	1
112	0	83564	1
112	0	182147	1
112	0	221016	1
112	0	238514	1
112	0	446247	1
112	0	57473	1
112	0	62151	1
113	0	458983	1
113	0	162934	1
113	0	44358	1
113	0	196073	1
113	0	399479	1
113	0	351664	1
113	0	475663	1
113	0	144138	1
113	0	385352	1
113	0	138647	1
114	0	11242	1
114	0	119359	1
114	0	7667	1
114	0	296797	1
114	0	494958	1
114	0	366443	1
114	0	238514	1
114	0	165333	1
114	0	129763	1
114	0	221016	1
115	0	238514	1
115	0	446247	1
115	0	165333	1
115	0	136758	1
115	0	494958	1
115	0	366443	1
115	0	7667	1
115	0	186083	1
115	0	221016	1
115	0	322620	1
116	0	227835	1
116	0	152890	1
116	0	354608	1
116	0	73488	1
116	0	402608	1
116	0	103781	1
116	0	70594	1
116	0	419493	1
116	0	322620	1
116	0	446247	1
117	0	213944	1
117	0	154859	1
117	0	238514	1
117	0	555126	1
117	0	291336	1
117	0	57473	1
117	0	121277	1
117	0	221016	1
117	0	556173	1
117	0	27246	1
118	0	262727	1
118	0	318452	1
118	0	562827	1
118	0	368090	1
118	0	448220	1
118	0	478128	1
118	0	323315	1
118	0	249364	1
118	0	24650	1
119	0	347178	1
119	0	17827	1
119	0	249202	1
119	0	547110	1
119	0	196073	1
119	0	171003	1
119	0	523417	1
119	0	436142	1
119	0	145708	1
119	0	356586	1
120	0	232428	1
120	0	308565	1
120	0	487684	1
120	0	294769	1
120	0	315824	1
120	0	536184	1
120	0	500090	1
120	0	448784	1
120	0	490734	1
120	0	8984	1
121	0	366443	1
121	0	494958	1
121	0	111224	1
121	0	238514	1
121	0	322620	1
121	0	7667	1
121	0	8733	1
121	0	446247	1
121	0	221016	1
121	0	165333	1
122	0	79768	1
122	0	410081	1
122	0	57138	1
122	0	105284	1
122	0	69363	1
122	0	538136	1
122	0	389366	1
122	0	149885	1
122	0	34661	1
122	0	418202	1
123	0	382619	1
123	0	463555	1
123	0	136742	1
123	0	118266	1
123	0	449812	1
123	0	223633	1
123	0	97517	1
123	0	467060	1
123	0	311533	1
123	0	99663	1
124	0	299688	1
124	0	141449	1
124	0	303565	1
124	0	446247	1
124	0	419493	1
124	0	322620	1
124	0	497806	1
124	0	103781	1
124	0	60089	1
124	0	73488	1
125	0	173640	1
125	0	8614	1
125	0	359457	1
125	0	146970	1
125	0	400104	1
125	0	97651	1
125	0	199333	1
125	0	316362	1
125	0	230079	1
125	0	250848	1
126	0	48801	1
126	0	490996	1
126	0	180934	1
126	0	34776	1
126	0	107399	1
126	0	59762	1
126	0	123080	1
126	0	303522	1
126	0	272736	1
127	0	512129	1
127	0	409803	1
127	0	65340	1
127	0	170148	1
127	0	426734	1
127	0	79674	1
127	0	293505	1
127	0	38443	1
127	0	40212	1
127	0	470831	1
128	0	221016	1
128	0	238514	1
128	0	446247	1
128	0	38212	1
128	0	558054	1
128	0	57473	1
128	0	22646	1
128	0	322620	1
128	0	2155	1
128	0	230889	1
129	0	34969	1
129	0	509948	1
129	0	380173	1
129	0	491116	1
129	0	290114	1
129	0	156438	1
129	0	311533	1
129	0	128247	1
129	0	36290	1
129	0	444513	1
130	0	326891	1
130	0	138622	1
130	0	502792	1
130	0	262118	1
130	0	282219	1
130	0	326010	1
130	0	175885	1
130	0	205280	1
130	0	558609	1
130	0	369861	1
131	0	41127	1
131	0	73488	1
131	0	194193	1
131	0	314480	1
131	0	322620	1
131	0	338293	1
131	0	354608	1
131	0	402608	1
131	0	227835	1
131	0	446247	1
132	0	462624	1
132	0	272909	1
132	0	428701	1
132	0	370033	1
132	0	506396	1
132	0	371165	1
132	0	138622	1
132	0	520536	1
132	0	558609	1
132	0	453729	1
133	0	441967	1
133	0	419493	1
133	0	299688	1
133	0	267366	1
133	0	446247	1
133	0	73488	1
133	0	103781	1
133	0	322620	1
133	0	141449	1
133	0	46428	1
134	0	493994	1
134	0	50670	1
134	0	228785	1
134	0	128864	1
134	0	364247	1
134	0	206777	1
134	0	114135	1
134	0	328030	1
134	0	252556	1
134	0	524999	1
135	0	48483	1
135	0	23318	1
135	0	322620	1
135	0	129509	1
135	0	52714	1
135	0	189929	1
135	0	166000	1
135	0	210489	1
135	0	446247	1
135	0	552483	1
136	0	380510	1
136	0	380813	1
136	0	435957	1
136	0	287607	1
136	0	166359	1
136	0	442950	1
136	0	464475	1
136	0	212344	1
136	0	235444	1
136	0	84656	1
137	0	323415	1
137	0	58115	1
137	0	212878	1
137	0	553522	1
137	0	351172	1
137	0	408500	1
137	0	320169	1
137	0	178825	1
137	0	393597	1
137	0	172604	1
138	0	325685	1
138	0	225616	1
138	0	33714	1
138	0	74460	1
138	0	252215	1
138	0	246329	1
138	0	156698	1
138	0	358999	1
138	0	97084	1
138	0	536824	1
139	0	519403	1
139	0	437230	1
139	0	69319	1
139	0	533014	1
139	0	437957	1
139	0	124920	1
139	0	165207	1
139	0	28934	1
140	0	141449	1
140	0	419493	1
140	0	299688	1
140	0	103781	1
140	0	73488	1
140	0	306153	1
140	0	313976	1
140	0	322620	1
140	0	446247	1
140	0	16718	1
141	0	467169	1
141	0	183961	1
141	0	496959	1
141	0	379296	1
141	0	261832	1
141	0	19486	1
141	0	52851	1
141	0	172124	1
141	0	30602	1
141	0	447787	1
142	0	21952	1
142	0	142668	1
142	0	149851	1
142	0	380416	1
142	0	61616	1
142	0	245646	1
142	0	264360	1
142	0	357837	1
142	0	236102	1
142	0	138381	1
143	0	115025	1
143	0	187435	1
143	0	23388	1
143	0	112017	1
143	0	92199	1
143	0	495978	1
143	0	409222	1
143	0	214966	1
143	0	500593	1
143	0	83028	1
144	0	11778	1
144	0	288577	1
144	0	493802	1
144	0	12003	1
144	0	180573	1
144	0	343008	1
144	0	272936	1
144	0	453595	1
144	0	118799	1
144	0	544618	1
145	0	385359	1
145	0	38212	1
145	0	57473	1
145	0	238514	1
145	0	277521	1
145	0	316388	1
145	0	498417	1
145	0	25233	1
145	0	562538	1
145	0	221016	1
146	0	558609	1
146	0	277192	1
146	0	326010	1
146	0	39740	1
146	0	175885	1
146	0	138622	1
146	0	218247	1
146	0	183803	1
146	0	205280	1
146	0	317637	1
147	0	221016	1
147	0	57473	1
147	0	334454	1
147	0	533475	1
147	0	134739	1
147	0	347553	1
147	0	362199	1
147	0	550765	1
147	0	238514	1
147	0	38212	1
148	0	115194	1
148	0	140535	1
148	0	247060	1
148	0	277646	1
148	0	281263	1
148	0	416274	1
148	0	528278	1
148	0	25150	1
148	0	465984	1
148	0	394662	1
149	0	24862	1
149	0	406915	1
149	0	23318	1
149	0	446247	1
149	0	552483	1
149	0	135698	1
149	0	322620	1
149	0	76383	1
149	0	52714	1
149	0	166000	1
150	0	322620	1
150	0	552483	1
150	0	166000	1
150	0	49433	1
150	0	52714	1
150	0	2717	1
150	0	446247	1
150	0	89972	1
150	0	23318	1
150	0	71013	1
151	0	358261	1
151	0	316388	1
151	0	76154	1
151	0	184308	1
151	0	387613	1
151	0	277521	1
151	0	83823	1
151	0	385359	1
151	0	562538	1
151	0	17035	1
152	0	463114	1
152	0	221016	1
152	0	38212	1
152	0	238514	1
152	0	57473	1
152	0	432958	1
152	0	334454	1
152	0	407389	1
152	0	201154	1
152	0	369969	1
153	0	73488	1
153	0	227835	1
153	0	446247	1
153	0	354608	1
153	0	82168	1
153	0	402608	1
153	0	103781	1
153	0	132546	1
153	0	322620	1
153	0	419493	1
154	0	49693	1
154	0	361330	1
154	0	33406	1
154	0	190941	1
154	0	423801	1
154	0	38374	1
154	0	184445	1
154	0	350132	1
154	0	392144	1
154	0	553854	1
155	0	446247	1
155	0	322620	1
155	0	552483	1
155	0	115886	1
155	0	23318	1
155	0	559466	1
155	0	4879	1
155	0	52714	1
155	0	166000	1
155	0	184386	1
156	0	66289	1
156	0	505776	1
156	0	98067	1
156	0	311033	1
156	0	393717	1
156	0	146071	1
156	0	309835	1
156	0	19567	1
156	0	562711	1
156	0	539846	1
157	0	258226	1
157	0	409777	1
157	0	129639	1
