13	0	425941	1
13	0	445082	1
13	0	475319	1
13	0	345951	1
13	0	154612	1
14	0	97897	1
14	0	178571	1
14	0	275617	1
14	0	410848	1
14	0	6195	1
14	0	222551	1
14	0	214893	1
14	0	295017	1
14	0	370780	1
14	0	217979	1
15	0	419493	1
15	0	63376	1
15	0	322620	1
15	0	73488	1
15	0	7047	1
15	0	141449	1
15	0	299688	1
15	0	11815	1
15	0	446247	1
15	0	103781	1
16	0	187103	1
16	0	140007	1
16	0	59290	1
16	0	495917	1
16	0	406185	1
16	0	244958	1
16	0	503827	1
16	0	429651	1
16	0	328452	1
16	0	45056	1
17	0	172658	1
17	0	267979	1
17	0	229281	1
17	0	38374	1
17	0	220667	1
17	0	284024	1
17	0	190941	1
17	0	518594	1
17	0	341112	1
17	0	116424	1
18	0	221016	1
18	0	296604	1
18	0	160133	1
18	0	366443	1
18	0	165333	1
18	0	238514	1
18	0	119359	1
18	0	494958	1
18	0	7667	1
18	0	489841	1
19	0	351757	1
19	0	125480	1
19	0	207540	1
19	0	76992	1
19	0	500593	1
19	0	95851	1
19	0	452025	1
19	0	354744	1
19	0	156297	1
19	0	141492	1
20	0	215669	1
20	0	484733	1
20	0	536936	1
20	0	263438	1
20	0	88027	1
20	0	181684	1
20	0	461361	1
20	0	356213	1
20	0	180442	1
21	0	461654	1
21	0	552420	1
21	0	227835	1
21	0	324292	1
21	0	322620	1
21	0	419493	1
21	0	446247	1
21	0	354608	1
21	0	402608	1
21	0	73488	1
22	0	181455	1
22	0	402440	1
22	0	77116	1
22	0	70712	1
22	0	336802	1
22	0	315275	1
22	0	436308	1
22	0	234467	1
22	0	36035	1
22	0	284165	1
23	0	301224	1
23	0	112112	1
23	0	230217	1
23	0	532538	1
23	0	285353	1
23	0	200852	1
23	0	85693	1
23	0	225276	1
23	0	373538	1
23	0	26251	1
24	0	467793	1
24	0	330733	1
24	0	84065	1
24	0	426338	1
24	0	379778	1
24	0	433851	1
24	0	97684	1
24	0	117348	1
24	0	91704	1
24	0	202013	1
25	0	64243	1
25	0	53802	1
25	0	40143	1
25	0	454537	1
25	0	194370	1
25	0	519173	1
25	0	255572	1
25	0	276402	1
25	0	410356	1
25	0	134769	1
26	0	336802	1
26	0	378624	1
26	0	45740	1
26	0	36035	1
26	0	333694	1
26	0	551609	1
26	0	237357	1
26	0	55271	1
26	0	234467	1
26	0	83404	1
27	0	175885	1
27	0	326010	1
27	0	558609	1
27	0	543080	1
27	0	16760	1
27	0	138622	1
27	0	70522	1
27	0	51513	1
27	0	262118	1
27	0	205280	1
28	0	140624	1
28	0	374782	1
28	0	203241	1
28	0	355837	1
28	0	524102	1
28	0	413875	1
28	0	253643	1
28	0	235228	1
28	0	250373	1
28	0	19085	1
29	0	407671	1
29	0	167049	1
29	0	163933	1
29	0	264188	1
29	0	53100	1
29	0	279483	1
29	0	115081	1
29	0	13667	1
29	0	219995	1
29	0	237014	1
30	0	433944	1
30	0	27331	1
30	0	252587	1
30	0	154615	1
30	0	327570	1
30	0	362842	1
30	0	516957	1
30	0	27959	1
30	0	360480	1
30	0	77814	1
31	0	325231	1
31	0	392144	1
31	0	463265	1
31	0	113891	1
31	0	350132	1
31	0	144502	1
31	0	307643	1
31	0	33406	1
31	0	190941	1
31	0	38374	1
32	0	247985	1
32	0	558774	1
32	0	344555	1
32	0	15284	1
32	0	27130	1
32	0	213988	1
32	0	18580	1
32	0	264794	1
32	0	518594	1
32	0	294830	1
33	0	425542	1
33	0	555160	1
33	0	502532	1
33	0	77109	1
33	0	178876	1
33	0	395046	1
33	0	427456	1
33	0	198252	1
33	0	68689	1
33	0	463958	1
34	0	294117	1
34	0	237160	1
34	0	321972	1
34	0	407321	1
34	0	300360	1
34	0	393425	1
34	0	229979	1
34	0	84877	1
34	0	169365	1
34	0	459974	1
35	0	58367	1
35	0	365057	1
35	0	282867	1
35	0	145607	1
35	0	348105	1
35	0	149883	1
35	0	220612	1
35	0	304133	1
35	0	162810	1
35	0	362354	1
36	0	425141	1
36	0	294310	1
36	0	322300	1
36	0	18144	1
36	0	114713	1
36	0	265432	1
36	0	367444	1
36	0	212622	1
36	0	202968	1
36	0	90140	1
37	0	60981	1
37	0	43650	1
37	0	552483	1
37	0	472469	1
37	0	19233	1
37	0	73488	1
37	0	446247	1
37	0	23318	1
37	0	333949	1
37	0	85184	1
38	0	314064	1
38	0	205765	1
38	0	77557	1
38	0	525726	1
38	0	235165	1
38	0	543098	1
38	0	557216	1
38	0	402114	1
38	0	495187	1
38	0	294266	1
39	0	124066	1
39	0	190622	1
39	0	485966	1
39	0	417209	1
39	0	163488	1
39	0	351772	1
39	0	213988	1
39	0	267242	1
39	0	100492	1
39	0	160340	1
40	0	295022	1
40	0	455167	1
40	0	153865	1
40	0	5076	1
40	0	92190	1
40	0	53239	1
40	0	188271	1
40	0	111299	1
40	0	336643	1
40	0	530277	1
41	0	83395	1
41	0	141999	1
41	0	440269	1
41	0	55220	1
41	0	261377	1
41	0	316032	1
41	0	287526	1
41	0	236940	1
41	0	528492	1
41	0	397102	1
42	0	33406	1
42	0	190941	1
42	0	371228	1
42	0	530757	1
42	0	38374	1
42	0	42060	1
42	0	214099	1
42	0	184800	1
42	0	44848	1
42	0	350132	1
43	0	422831	1
43	0	418275	1
43	0	166215	1
43	0	208548	1
43	0	200111	1
43	0	23086	1
43	0	480397	1
43	0	296820	1
43	0	373049	1
43	0	422170	1
44	0	223544	1
44	0	545929	1
44	0	35454	1
44	0	439099	1
44	0	120504	1
44	0	165007	1
44	0	10809	1
44	0	327711	1
44	0	190159	1
44	0	395251	1
45	0	380819	1
45	0	116327	1
45	0	276022	1
45	0	539660	1
45	0	118547	1
45	0	369629	1
45	0	188806	1
45	0	213988	1
45	0	358598	1
45	0	23918	1
46	0	392144	1
46	0	248083	1
46	0	38374	1
46	0	36856	1
46	0	190941	1
46	0	423801	1
46	0	135412	1
46	0	33406	1
46	0	350132	1
46	0	225794	1
47	0	125244	1
47	0	156856	1
47	0	5474	1
47	0	36661	1
47	0	155857	1
47	0	31219	1
47	0	108466	1
47	0	329410	1
47	0	442571	1
47	0	283108	1
48	0	281048	1
48	0	431519	1
48	0	73488	1
48	0	349434	1
48	0	75768	1
48	0	446247	1
48	0	322620	1
48	0	354608	1
48	0	388925	1
48	0	227835	1
49	0	40143	1
49	0	45502	1
49	0	134769	1
49	0	410356	1
49	0	53802	1
49	0	454537	1
49	0	194370	1
49	0	16409	1
49	0	271716	1
49	0	538262	1
50	0	214523	1
50	0	218404	1
50	0	197543	1
50	0	25856	1
50	0	143554	1
50	0	403913	1
50	0	506095	1
50	0	428479	1
50	0	8474	1
50	0	125083	1
51	0	446247	1
51	0	42855	1
51	0	552483	1
51	0	322620	1
51	0	166000	1
51	0	23318	1
51	0	80012	1
51	0	165440	1
51	0	116646	1
51	0	52714	1
52	0	106846	1
52	0	391423	1
52	0	246578	1
52	0	408487	1
52	0	476682	1
52	0	141486	1
52	0	94562	1
52	0	43105	1
52	0	511392	1
52	0	131026	1
53	0	52714	1
53	0	73488	1
53	0	458702	1
53	0	322620	1
53	0	103781	1
53	0	185823	1
53	0	446247	1
53	0	174418	1
53	0	114638	1
53	0	419493	1
54	0	395360	1
54	0	101248	1
54	0	276644	1
54	0	541288	1
54	0	100225	1
54	0	175295	1
54	0	220065	1
54	0	181222	1
54	0	43424	1
54	0	259539	1
55	0	156438	1
55	0	380173	1
55	0	515943	1
55	0	475248	1
55	0	448380	1
55	0	258050	1
55	0	311533	1
55	0	20585	1
55	0	352787	1
55	0	283904	1
56	0	397146	1
56	0	132514	1
56	0	352609	1
56	0	271808	1
56	0	59578	1
56	0	237074	1
56	0	51387	1
56	0	177245	1
56	0	517489	1
56	0	307486	1
57	0	224996	1
57	0	53804	1
57	0	251097	1
57	0	520464	1
57	0	50489	1
57	0	509957	1
57	0	243271	1
57	0	247115	1
57	0	316248	1
57	0	463906	1
58	0	446247	1
58	0	180587	1
58	0	402608	1
58	0	419493	1
58	0	103781	1
58	0	227835	1
58	0	393918	1
58	0	322620	1
58	0	73488	1
58	0	354608	1
59	0	223981	1
59	0	273863	1
59	0	193817	1
59	0	555771	1
59	0	126280	1
59	0	177806	1
59	0	281093	1
59	0	551029	1
59	0	27837	1
59	0	544999	1
60	0	218076	1
60	0	277521	1
60	0	28138	1
60	0	562538	1
60	0	149095	1
60	0	133161	1
60	0	385359	1
60	0	76154	1
60	0	332397	1
60	0	316388	1
61	0	159479	1
61	0	111072	1
61	0	119180	1
61	0	19618	1
61	0	526343	1
61	0	26857	1
61	0	425726	1
61	0	402394	1
61	0	194504	1
61	0	164040	1
62	0	537260	1
62	0	342678	1
62	0	154086	1
62	0	332160	1
62	0	241145	1
62	0	324764	1
62	0	329934	1
62	0	243271	1
62	0	261103	1
62	0	296260	1
63	0	500593	1
63	0	103781	1
63	0	139127	1
63	0	94751	1
63	0	525592	1
63	0	116801	1
63	0	26357	1
63	0	214966	1
63	0	141492	1
63	0	207540	1
64	0	257741	1
64	0	33789	1
64	0	372911	1
64	0	454537	1
64	0	53802	1
64	0	278855	1
64	0	339288	1
64	0	399322	1
64	0	134769	1
64	0	67768	1
65	0	299688	1
65	0	103781	1
65	0	141449	1
65	0	73488	1
65	0	419493	1
65	0	73606	1
65	0	322620	1
65	0	446247	1
65	0	4121	1
65	0	52714	1
66	0	424672	1
66	0	255742	1
66	0	358587	1
66	0	404632	1
66	0	136114	1
66	0	411839	1
66	0	353862	1
66	0	225093	1
66	0	23559	1
66	0	347483	1
67	0	267078	1
67	0	225547	1
67	0	10318	1
67	0	47141	1
67	0	541338	1
67	0	100661	1
67	0	303331	1
67	0	206690	1
67	0	385648	1
67	0	4967	1
68	0	446247	1
68	0	141449	1
68	0	419493	1
68	0	103781	1
68	0	27298	1
68	0	283205	1
68	0	299688	1
68	0	322620	1
68	0	537348	1
68	0	73488	1
69	0	378148	1
69	0	425835	1
69	0	87992	1
69	0	222564	1
69	0	313844	1
69	0	122022	1
69	0	427929	1
69	0	297845	1
69	0	111004	1
69	0	170579	1
70	0	562538	1
70	0	299831	1
70	0	238514	1
70	0	170084	1
70	0	235496	1
70	0	359952	1
70	0	385359	1
70	0	277521	1
70	0	316388	1
70	0	76154	1
71	0	36006	1
71	0	518594	1
71	0	350132	1
71	0	265799	1
71	0	190941	1
71	0	157276	1
71	0	368248	1
71	0	234775	1
71	0	38374	1
71	0	33406	1
72	0	124518	1
72	0	235444	1
72	0	540111	1
72	0	176442	1
72	0	413631	1
72	0	225365	1
72	0	77303	1
72	0	119393	1
72	0	93834	1
72	0	464218	1
73	0	259942	1
73	0	26757	1
73	0	295472	1
73	0	55031	1
73	0	179419	1
73	0	425075	1
73	0	252591	1
73	0	36829	1
73	0	12868	1
73	0	342975	1
74	0	54485	1
74	0	4688	1
74	0	32183	1
74	0	219110	1
74	0	404064	1
74	0	56495	1
74	0	558804	1
74	0	206889	1
74	0	352480	1
74	0	209425	1
75	0	503878	1
75	0	52983	1
75	0	49633	1
75	0	303161	1
75	0	151647	1
75	0	117467	1
75	0	288394	1
75	0	225814	1
75	0	371457	1
75	0	77905	1
76	0	163613	1
76	0	231671	1
76	0	336678	1
76	0	157003	1
76	0	314249	1
76	0	485741	1
76	0	9307	1
76	0	106846	1
76	0	94562	1
76	0	255260	1
77	0	63361	1
77	0	255419	1
77	0	432291	1
77	0	333840	1
77	0	54774	1
77	0	250143	1
77	0	199243	1
77	0	221929	1
77	0	442650	1
77	0	350212	1
78	0	224672	1
78	0	506515	1
78	0	238514	1
78	0	366443	1
78	0	370780	1
78	0	53905	1
78	0	221016	1
78	0	502408	1
78	0	97897	1
78	0	360348	1
79	0	396965	1
79	0	377796	1
79	0	125560	1
79	0	557930	1
79	0	14695	1
79	0	407216	1
79	0	166285	1
79	0	270504	1
79	0	29873	1
79	0	158353	1
80	0	84166	1
80	0	480778	1
80	0	45079	1
80	0	409793	1
80	0	76786	1
80	0	296689	1
80	0	70309	1
80	0	310547	1
80	0	392117	1
80	0	313473	1
81	0	223717	1
81	0	135499	1
81	0	323116	1
81	0	284601	1
81	0	324801	1
81	0	191343	1
81	0	99624	1
81	0	216813	1
81	0	478299	1
81	0	206089	1
82	0	385359	1
82	0	277521	1
82	0	92708	1
82	0	562538	1
82	0	76154	1
82	0	316388	1
82	0	170084	1
82	0	123797	1
82	0	28138	1
82	0	162641	1
83	0	74031	1
83	0	55271	1
83	0	218343	1
83	0	188289	1
83	0	121913	1
83	0	9165	1
83	0	277158	1
83	0	112930	1
83	0	242845	1
83	0	175050	1
84	0	150152	1
84	0	155797	1
84	0	400719	1
84	0	341052	1
84	0	355138	1
84	0	431972	1
84	0	109019	1
84	0	234971	1
84	0	36978	1
84	0	267265	1
85	0	361619	1
85	0	160418	1
85	0	260992	1
85	0	525592	1
85	0	194418	1
85	0	207365	1
85	0	500593	1
85	0	141492	1
85	0	207540	1
85	0	214966	1
86	0	543165	1
86	0	459872	1
86	0	404632	1
86	0	38753	1
86	0	522152	1
86	0	207670	1
86	0	55031	1
86	0	116099	1
86	0	111511	1
86	0	215025	1
87	0	62374	1
87	0	418556	1
87	0	382478	1
87	0	537729	1
87	0	434486	1
87	0	399830	1
87	0	359539	1
87	0	420584	1
87	0	188580	1
87	0	434918	1
88	0	73488	1
88	0	322620	1
88	0	431839	1
88	0	141449	1
88	0	446247	1
88	0	299688	1
88	0	103781	1
88	0	419493	1
88	0	52714	1
88	0	277437	1
89	0	138046	1
89	0	47544	1
89	0	267472	1
89	0	116819	1
89	0	331842	1
89	0	390184	1
89	0	380949	1
89	0	381983	1
89	0	155082	1
90	0	362154	1
90	0	291978	1
90	0	267362	1
90	0	21204	1
90	0	115470	1
90	0	137565	1
90	0	528004	1
90	0	61915	1
90	0	127273	1
90	0	194740	1
91	0	135220	1
91	0	122916	1
91	0	552330	1
91	0	221777	1
91	0	124444	1
91	0	2997	1
91	0	157475	1
91	0	308226	1
91	0	513744	1
91	0	347808	1
92	0	462649	1
92	0	103781	1
92	0	151091	1
92	0	299688	1
92	0	425385	1
92	0	419493	1
92	0	141449	1
92	0	322620	1
92	0	73488	1
92	0	446247	1
93	0	518142	1
93	0	221417	1
93	0	19215	1
93	0	71558	1
93	0	208450	1
93	0	264896	1
93	0	199604	1
93	0	134769	1
93	0	153874	1
93	0	49729	1
94	0	243271	1
94	0	261424	1
94	0	332160	1
94	0	57518	1
94	0	136598	1
94	0	76826	1
94	0	537260	1
94	0	261103	1
94	0	120256	1
94	0	296260	1
95	0	346648	1
95	0	91205	1
95	0	127576	1
95	0	390184	1
95	0	484624	1
95	0	381983	1
95	0	278318	1
95	0	246370	1
95	0	22676	1
95	0	331842	1
96	0	510957	1
96	0	110839	1
96	0	190883	1
96	0	451014	1
96	0	319523	1
96	0	167785	1
96	0	221490	1
96	0	388512	1
96	0	339423	1
96	0	196489	1
97	0	374778	1
97	0	159715	1
97	0	535356	1
97	0	488217	1
97	0	449571	1
97	0	362038	1
97	0	137371	1
97	0	63746	1
97	0	223152	1
97	0	417314	1
98	0	95444	1
98	0	130548	1
98	0	334781	1
98	0	303592	1
98	0	184991	1
98	0	105321	1
98	0	492935	1
98	0	516914	1
98	0	443805	1
98	0	532918	1
99	0	100070	1
99	0	536757	1
99	0	530190	1
99	0	171441	1
99	0	229275	1
99	0	100494	1
99	0	146946	1
99	0	486080	1
99	0	454726	1
99	0	410812	1
100	0	70972	1
100	0	196558	1
100	0	446247	1
100	0	329934	1
100	0	531329	1
100	0	243271	1
100	0	91397	1
100	0	461867	1
100	0	72344	1
100	0	32737	1
101	0	170084	1
101	0	453644	1
101	0	562538	1
101	0	422640	1
101	0	316388	1
101	0	159105	1
101	0	76154	1
101	0	385359	1
101	0	28138	1
101	0	277521	1
102	0	235883	1
102	0	242314	1
102	0	275099	1
102	0	39600	1
102	0	21864	1
102	0	257076	1
102	0	335164	1
102	0	101710	1
102	0	197002	1
102	0	213053	1
103	0	59805	1
103	0	468836	1
103	0	58597	1
103	0	76370	1
103	0	240290	1
103	0	105631	1
103	0	213988	1
103	0	446501	1
103	0	557123	1
103	0	177142	1
104	0	288730	1
104	0	180136	1
104	0	406353	1
104	0	300715	1
104	0	449474	1
104	0	278266	1
104	0	510063	1
104	0	462112	1
104	0	306874	1
104	0	158233	1
105	0	221777	1
105	0	347808	1
105	0	552330	1
105	0	513744	1
105	0	308226	1
105	0	164510	1
105	0	69161	1
105	0	124444	1
105	0	135220	1
105	0	2997	1
106	0	162198	1
106	0	521280	1
106	0	175212	1
106	0	560070	1
106	0	161549	1
106	0	124966	1
106	0	281263	1
106	0	374957	1
106	0	260500	1
106	0	528278	1
107	0	296676	1
107	0	464764	1
107	0	90452	1
107	0	20284	1
107	0	18516	1
107	0	215510	1
107	0	188963	1
107	0	437279	1
107	0	429063	1
107	0	219493	1
108	0	159247	1
108	0	190159	1
108	0	51874	1
108	0	60655	1
108	0	554894	1
108	0	439381	1
108	0	259748	1
108	0	230141	1
108	0	506237	1
108	0	455922	1
109	0	52714	1
109	0	73488	1
109	0	141449	1
109	0	485853	1
109	0	182115	1
109	0	446247	1
109	0	419493	1
109	0	322620	1
109	0	103781	1
109	0	299688	1
110	0	24503	1
110	0	444107	1
110	0	179333	1
110	0	1938	1
110	0	113000	1
110	0	450483	1
110	0	49076	1
110	0	246351	1
110	0	253496	1
110	0	39869	1
111	0	342991	1
111	0	425041	1
111	0	248111	1
111	0	56151	1
111	0	152766	1
111	0	228654	1
111	0	403078	1
111	0	368705	1
111	0	416199	1
111	0	50591	1
112	0	403689	1
112	0	20910	1
112	0	336881	1
112	0	341436	1
112	0	217692	1
112	0	265911	1
112	0	140600	1
112	0	1164	1
112	0	16611	1
112	0	494425	1
113	0	522333	1
113	0	61274	1
113	0	8822	1
113	0	532239	1
113	0	141874	1
113	0	316038	1
113	0	348856	1
113	0	67622	1
113	0	243554	1
113	0	503265	1
114	0	252587	1
114	0	27331	1
114	0	45257	1
114	0	429608	1
114	0	80018	1
114	0	433944	1
114	0	409382	1
114	0	62117	1
114	0	516957	1
114	0	154615	1
115	0	170813	1
115	0	422318	1
115	0	169365	1
115	0	115706	1
115	0	360870	1
115	0	105707	1
115	0	281960	1
115	0	536249	1
115	0	401900	1
115	0	229979	1
116	0	489663	1
116	0	22011	1
116	0	360402	1
116	0	205689	1
116	0	113461	1
116	0	287178	1
116	0	332160	1
116	0	331947	1
116	0	243271	1
116	0	537260	1
117	0	494958	1
117	0	165333	1
117	0	463906	1
117	0	366443	1
117	0	50489	1
117	0	247115	1
117	0	7667	1
117	0	238514	1
117	0	91696	1
117	0	221016	1
118	0	245334	1
118	0	15369	1
118	0	437381	1
118	0	256519	1
118	0	474985	1
118	0	320356	1
118	0	544240	1
118	0	497563	1
118	0	358598	1
118	0	204609	1
119	0	300467	1
119	0	199807	1
119	0	561125	1
119	0	212065	1
119	0	511008	1
119	0	523566	1
119	0	56197	1
119	0	58030	1
119	0	110693	1
120	0	333099	1
120	0	60397	1
120	0	6831	1
120	0	454605	1
120	0	208909	1
120	0	204409	1
120	0	209370	1
120	0	268899	1
120	0	510322	1
120	0	409425	1
121	0	8008	1
121	0	230131	1
121	0	256177	1
121	0	540067	1
121	0	131090	1
121	0	429454	1
121	0	33195	1
121	0	105503	1
121	0	562694	1
121	0	104344	1
122	0	263835	1
122	0	429145	1
122	0	14473	1
122	0	38177	1
122	0	24060	1
122	0	154022	1
122	0	78100	1
122	0	463103	1
122	0	119627	1
122	0	180979	1
123	0	507446	1
123	0	72209	1
123	0	29183	1
123	0	146975	1
123	0	379855	1
123	0	173347	1
123	0	523357	1
123	0	38374	1
123	0	319685	1
123	0	356546	1
124	0	363068	1
124	0	212820	1
124	0	177065	1
124	0	419519	1
124	0	416942	1
124	0	374164	1
124	0	91318	1
124	0	134048	1
124	0	63637	1
124	0	167617	1
125	0	154249	1
125	0	122441	1
125	0	284273	1
125	0	289027	1
125	0	86395	1
125	0	346270	1
125	0	456926	1
125	0	1978	1
125	0	344317	1
125	0	258093	1
126	0	294577	1
126	0	24407	1
126	0	390184	1
126	0	22676	1
126	0	331842	1
126	0	346648	1
126	0	381983	1
126	0	504584	1
126	0	300831	1
126	0	304113	1
127	0	58597	1
127	0	18039	1
127	0	23778	1
127	0	76370	1
127	0	351193	1
127	0	140967	1
127	0	409230	1
127	0	59805	1
127	0	213988	1
127	0	396001	1
128	0	437630	1
128	0	120958	1
128	0	531329	1
128	0	446247	1
128	0	224260	1
128	0	91397	1
128	0	243271	1
128	0	140714	1
128	0	329934	1
128	0	196558	1
129	0	176153	1
129	0	335721	1
129	0	458910	1
129	0	438924	1
129	0	474080	1
129	0	419977	1
129	0	401781	1
129	0	274528	1
129	0	377895	1
129	0	494774	1
130	0	363454	1
130	0	296260	1
130	0	331404	1
130	0	427335	1
130	0	207161	1
130	0	243271	1
130	0	537260	1
130	0	266883	1
130	0	332160	1
130	0	365270	1
131	0	10184	1
131	0	460488	1
131	0	447378	1
131	0	118823	1
131	0	140560	1
131	0	335945	1
131	0	275697	1
131	0	98582	1
131	0	243271	1
131	0	87277	1
132	0	146532	1
132	0	380968	1
132	0	448601	1
132	0	227351	1
132	0	375132	1
132	0	513684	1
132	0	92599	1
132	0	92216	1
132	0	305480	1
132	0	199427	1
133	0	251243	1
133	0	322620	1
133	0	228391	1
133	0	305579	1
133	0	223487	1
133	0	73488	1
133	0	446247	1
133	0	342712	1
133	0	254465	1
133	0	206873	1
134	0	91297	1
134	0	537260	1
134	0	448282	1
134	0	324764	1
134	0	329934	1
134	0	264676	1
134	0	296260	1
134	0	243271	1
134	0	261103	1
134	0	332160	1
135	0	319026	1
135	0	518594	1
135	0	397356	1
135	0	349752	1
135	0	8805	1
135	0	173623	1
135	0	294830	1
135	0	27130	1
135	0	282267	1
135	0	247985	1
136	0	343513	1
136	0	277265	1
136	0	141492	1
136	0	204609	1
136	0	72945	1
136	0	440381	1
136	0	500593	1
136	0	15641	1
136	0	358598	1
136	0	133979	1
137	0	288577	1
137	0	544618	1
137	0	531329	1
137	0	118799	1
137	0	343008	1
137	0	11778	1
137	0	290637	1
137	0	149520	1
137	0	180573	1
137	0	389879	1
138	0	322620	1
138	0	194193	1
138	0	138665	1
138	0	141449	1
138	0	419493	1
138	0	103781	1
138	0	32266	1
138	0	459864	1
138	0	446247	1
138	0	314480	1
139	0	190265	1
139	0	538694	1
139	0	19968	1
139	0	439165	1
139	0	165364	1
139	0	252180	1
139	0	435405	1
139	0	357428	1
139	0	249949	1
139	0	274437	1
140	0	112086	1
140	0	268410	1
140	0	53195	1
140	0	284734	1
140	0	34193	1
140	0	54124	1
140	0	243271	1
140	0	6983	1
140	0	317197	1
140	0	87558	1
141	0	48711	1
141	0	494871	1
141	0	491591	1
141	0	29183	1
141	0	196955	1
141	0	43848	1
141	0	306405	1
141	0	238514	1
141	0	507446	1
141	0	127632	1
142	0	241250	1
142	0	150130	1
142	0	4325	1
142	0	86508	1
142	0	434270	1
142	0	301442	1
142	0	223257	1
142	0	222362	1
142	0	157877	1
142	0	411341	1
143	0	202337	1
143	0	488973	1
143	0	290598	1
143	0	39072	1
143	0	55133	1
143	0	84911	1
143	0	316001	1
143	0	474820	1
143	0	473136	1
143	0	161904	1
144	0	434557	1
144	0	440417	1
144	0	252958	1
144	0	415417	1
144	0	35586	1
144	0	199411	1
144	0	3853	1
144	0	446247	1
144	0	70228	1
144	0	266231	1
145	0	92237	1
145	0	150882	1
145	0	46299	1
145	0	372972	1
145	0	288109	1
145	0	17751	1
145	0	518469	1
145	0	17364	1
145	0	189882	1
145	0	374286	1
146	0	263331	1
146	0	382737	1
146	0	433944	1
146	0	252587	1
146	0	48571	1
146	0	295351	1
146	0	20429	1
146	0	65323	1
146	0	159393	1
146	0	163321	1
147	0	132915	1
147	0	276512	1
147	0	473049	1
147	0	485154	1
147	0	449192	1
147	0	494217	1
147	0	150678	1
147	0	200141	1
147	0	384145	1
147	0	285851	1
148	0	541372	1
148	0	404989	1
148	0	115721	1
148	0	356153	1
148	0	97707	1
148	0	94162	1
148	0	164995	1
148	0	64777	1
148	0	475663	1
148	0	117467	1
149	0	513682	1
149	0	75453	1
149	0	3242	1
149	0	249379	1
149	0	465997	1
149	0	534215	1
149	0	493140	1
149	0	188288	1
149	0	549434	1
149	0	454909	1
150	0	508970	1
150	0	58597	1
150	0	366816	1
150	0	293026	1
150	0	434324	1
150	0	213988	1
150	0	76370	1
150	0	389765	1
150	0	59805	1
150	0	88284	1
151	0	514523	1
151	0	159392	1
151	0	60597	1
151	0	264697	1
151	0	311647	1
151	0	266699	1
151	0	11968	1
151	0	133979	1
151	0	156423	1
151	0	499349	1
152	0	73488	1
152	0	141449	1
152	0	419493	1
152	0	286799	1
152	0	103781	1
152	0	94769	1
152	0	322620	1
152	0	170011	1
152	0	299688	1
152	0	446247	1
153	0	119304	1
153	0	76737	1
153	0	320520	1
153	0	213193	1
153	0	450727	1
153	0	317756	1
153	0	272654	1
153	0	339701	1
153	0	403116	1
153	0	444833	1
154	0	538412	1
154	0	328764	1
154	0	272090	1
154	0	169594	1
154	0	73148	1
154	0	95688	1
154	0	287507	1
154	0	46021	1
154	0	503508	1
154	0	391058	1
155	0	531329	1
155	0	148211	1
155	0	535385	1
155	0	446247	1
155	0	256105	1
155	0	329934	1
155	0	196558	1
155	0	243271	1
