227	Which film has the director died earlier, Youngblood Hawke (Film) or Crook'S Tour?
228	Where did William S. Burroughs Jr.'s father study?
229	Which film has the director who was born earlier, Circus Beely or Tom, Dick And Harry 2?
230	Who is the maternal grandmother of Felipe De Marichalar Y Borbón?
231	Are the directors of both films The Fall Of A Saint and Fighting Through from the same country?
232	Which country Natalie Portman's husband is from?
233	Who is the father-in-law of Tsandzile Ndwandwe?
234	Which film has the director born earlier, Mister Scarface or Waking Sleeping Beauty?
235	What is the place of birth of the performer of song Hunter (Björk Song)?
236	Who is the paternal grandfather of Richard Beauchamp, 1St Earl Of Worcester?
237	Who is the spouse of the director of film Carol'S Journey?
238	Which film has the director born later, Diary Of A Maniac or Return Of The Hero?
239	Where was the father of Augustus William, Duke Of Brunswick-Bevern born?
240	Who is the mother-in-law of Lollia Paulina?
241	Which film was released more recently, Gaza Ghetto or Kull The Conqueror?
242	Who was born earlier, Raúl Osorio or James B. Harris?
243	When was the company that published Woman'S Century founded?
244	Who is Charles Willoughby, 10Th Baron Willoughby Of Parham's paternal grandmother?
245	Which film has the director who died earlier, Deuce High or The King Is The Best Mayor?
246	Which film was released earlier, Premium (Film) or Week-End With Father?
247	What nationality is Gevherhan Sultan (Daughter Of Selim Ii)'s father?
248	Are both Țerova and Slava (River) located in the same country?
249	Are Graduate University Of Advanced Technology and Fruita Schoolhouse located in the same country?
250	Who is the paternal grandmother of Prince William Of Hesse-Kassel?
251	Where did the presenter of Tim Russert (Talk Show) die?
252	Which film has the director who died earlier, 11 Harrowhouse or A Little Sister Of Everybody?
253	What is the place of birth of the director of film The Last Horror Movie?
254	Which film has the director who is older, The Woman In The Fifth or End Of Winter?
255	Which film has the director who is older, The Girl King or Happy As The Grass Was Green?
256	Who is George Fitzroy, 1St Duke Of Northumberland's stepmother?
257	Where does the director of film Ghost In The Machine (Film) work at?
258	Are Elsah, Illinois and Chah-E Puzeh, Tabas both located in the same country?
259	Who is the paternal grandmother of Louis, Count Of Verdun?
260	What nationality is Anne Of Burgundy's father?
261	Which film has the director who was born later, All The Gold In The World or The Crowning Touch?
262	Who lived longer, Csaba Pálinkás or Henry Scheffé?
263	Which film was released more recently, Pirates Of The Prairie or Alien Origin?
264	Who is the mother of Edward I Of England?
265	What is the date of death of Joan, Countess Of Blois's mother?
266	Which album came out first, Issa Album or 3.2.1.?
267	Who is Sancho Ramírez's maternal grandfather?
268	Which film was released earlier, New Jersey Drive or It Happened At The World'S Fair?
269	Who is the spouse of the performer of song Lolita (Leah Labelle Song)?
270	Do director of film Winter Meeting and director of film Year Of The Horse have the same nationality?
271	Where does Chris Warren (Rugby League)'s father work at?
272	Where did Davey Boy Smith Jr.'s mother study?
273	Which country Thomas Lyon-Bowes, Lord Glamis's father is from?
274	What nationality is the performer of song Adore You (Jessie Ware Song)?
275	Which film whose director is younger, Dallas 362 or Revenge Of The Barbarians?
276	Which film has the director born earlier, Spring Storms or Fun In The Barracks?
277	Where was the father of Andrew Balding born?
278	Which film was released earlier, Anna-Liisa or Children Underground?
279	Are Arnold Palmer Regional Airport and Luis Muñoz Marín International Airport located in the same country?
280	Which award the composer of film Pataakha won?
281	What is the place of birth of the performer of song Damage (Pharoahe Monch Song)?
282	Where did Henry C. Lord's father graduate from?
283	Which film whose director is younger, Uncharted Seas or Something Of Value?
284	Which film has the director born later, My Own Private Idaho or Lucignolo?
285	What is the date of birth of Prince Bernhard Of Orange-Nassau, Van Vollenhoven's father?
286	Are the bands The Catheters and Dark At Dawn, from the same country?
287	Who is the paternal grandmother of Ingegerd Olofsdotter Of Sweden?
288	Where was the place of death of the creator of Conan The Adventurer (1992 Tv Series)?
289	Are the directors of films The Swordsman (Upcoming Film) and Shopworn both from the same country?
290	Are The Man Who Knew Too Much (1956 Film) and Man On Wire both from the same country?
291	What is the place of birth of the director of film The Fj Holden?
292	Who was born later, Lisbeth Cathrine Amalie Rose or Princess Raiyah Bint Hussein?
293	Where was the performer of song Step Into The Light (Myra Song) born?
294	Which country the director of film One Night At Mccool'S is from?
295	Who is the paternal grandfather of Beatrice I, Abbess Of Quedlinburg?
296	Who is the paternal grandmother of John Iii, Duke Of Cleves?
297	Where was the place of death of George Thomas Orlando Bridgeman's father?
298	What nationality is Imperial Noble Consort Chunhui's husband?
299	Which film has the director who died later, Say It With Flowers or Boot Hill Bandits?
300	Who is younger, Nicolas Görtler or Michel De Salzmann?
301	Which country Anthemiolus's father is from?
302	Where was the place of burial of the performer of song This Time (Waylon Jennings Song)?
303	Who is Charles D'Orléans, Duke Of Penthièvre's paternal grandfather?
304	Which film has the director who is older than the other, Judy Berlin or Tonight At Twelve? 
305	What nationality is Ferdinand Of Portugal, Duke Of Guarda's mother?
306	Did the movies Passer L'Hiver and In My Skin, originate from the same country?
307	Are both director of film Germany, Year Zero and director of film Cross Shot from the same country?
308	Which film has the director who was born first, Ghost-Town Gold or The Musician Killer?
309	What is the place of birth of Consort Liang's husband?
310	Where did Muza Niyazova's husband die?
311	Are both stations, Muzaffargarh Railway Station and Raisan Railway Station, located in the same country?
312	Do John Amyas Alexander and Albert Seward share the same nationality?
313	Who is younger, Bernard Chambaz or Tibor Pézsa?
314	Which award the composer of film Bhookh (1947 Film) won?
315	Which film has the director who was born first, The Ballad Of Gregorio Cortez or Naiyya?
316	Which film has the director who is older, The Boy Turns Man or A Strange Adventure?
317	Who is Joan, Countess Of Chiny's paternal grandfather?
318	Where was the father of Prince Charles Louis, Duke Of Chartres born?
319	Where was the place of burial of Ælfgar, Earl Of Mercia's mother?
320	Which country Dexter Young's mother is from?
321	Who is the spouse of the performer of song Ängeln I Rummet?
322	Where was the performer of song Égérie (Song) born?
323	Who is Thomas Stafford, 3Rd Earl Of Stafford's father?
324	What is the place of birth of the director of film Stopp! Tänk På Något Annat?
325	Who is the child of the director of film Lo Que Le Pasó A Reynoso?
326	Which film was released more recently, Circus Of Love or The Kiss Of Evil?
327	Which film has the director who is older than the other, One Down, Two To Go or Andrei Svislotskiy? 
328	Who is the maternal grandfather of Adam Coleman Howard?
329	Which film has the director born later, Under The Lantern or Darling Of The Gods?
330	Which film has the director who was born first, Slim Carter or Thendral Veesum?
331	Which film has the director who died first, A Dream Or Two Ago or Why Leave Home??
332	Where did the director of film Vestire Gli Ignudi die?
333	Which film has the director died earlier, John Jaffer Janardhanan or Kamakalawa?
334	Which film has the director died earlier, The Story Of Anastasia or A Mother Of Men?
335	Which film was released more recently, Occupation: Dreamland or Ganga Bhavani?
336	Who is Frederick Of Luxembourg's paternal grandfather?
337	Who is the father of the director of film Mirage (1972 Film)?
338	Where did Claudio Silva (Computer Scientist)'s wife graduate from?
339	Which film has the director born first, Spione or Five Million Look For An Heir?
340	Which film was released earlier, Man'S Search For Happiness or Tell It To The Bees?
341	Which film has the director born first, La Mazurka Del Barone, Della Santa E Del Fico Fiorone or Safe (2012 Film)?
342	Who lived longer, Antonio Caggiano or Hardyal Singh?
343	What is the place of birth of the director of film A Woman'S Face (1938 Film)?
344	Where did the composer of film The Merry Monahans die?
345	Which school was opened first, Chopasni Senior Secondary School, Jodhpur or Tunku Putra School?
346	Who is Richard Burke, 4Th Earl Of Clanricarde's paternal grandfather?
347	Which film has the director who was born earlier, Retalhos Da Vida De Um Médico or The Shooting?
348	Are Blurt (Magazine) and Maui Nō Ka ʻOi Magazine from the same country?
349	Who is the paternal grandfather of John Ii Of Baden?
350	Which film came out first, Ami Neta Hobo or Hood Of The Living Dead?
351	Which film has the director who was born earlier, Buffet Froid or Lost In Africa?
352	Who is the spouse of the director of film My Three Merry Widows?
353	Where did Meritaten's father die?
354	Who is the paternal grandmother of Edward I Of England?
355	Who is the paternal grandfather of Guy Le Strange?
356	Who is Germaine Of Foix's paternal grandfather?
357	Which film has the director who died earlier, Gold For The Caesars or Heinz In The Moon?
358	Which film has the director born later, Monsieur Taxi or A Yiddish World Remembered?
359	What is the date of death of the director of film Escándalo De Estrellas?
360	Which film has the director born first, Trouble With Jolanthe or Children Of Fortune?
361	Where was the composer of film Terror In The Aisles born?
362	Which film whose director is younger, Roland The Mighty or Graves Without A Name?
363	What is the cause of death of performer of song Oh Boy, Oh Boy, Oh Boy!?
364	Which film has the director who is older, When You'Re Strange or Vzdušné Torpédo 48?
365	What nationality is Beatrice I, Countess Of Burgundy's husband?
366	Which film was released first, Taxi Zum Klo or Saajan Bina Suhagan?
367	Which film has the director born first, Şaban, Son Of Şaban or East/West?
368	Where did George Lane-Fox (Mp)'s father study?
369	Which film has the director born first, Stella'S Oorlog or Don Juan In A Girls' School?
370	Where was the place of death of Christiane Vulpius's husband?
371	Which film has the director died earlier, Dialogues Of Exiles or Rhythm And Weep?
372	Which film came out first, My Wife'S Lodger or Ko 2?
373	Which film has the director born later, Allos Gia To Ekatommyrio or Elvira'S Haunted Hills?
374	Who is the uncle of Catherine Allégret?
375	Who is the paternal grandfather of George De Salis?
376	What is the date of death of Catherine Of Guelders's father?
377	Who is the father of the composer of song I Miss You (Miley Cyrus Song)?
378	What is the place of birth of the director of film Operation Secret?
379	Who was born first out of Alexey Volkonsky and Wanderley Oliveira?
380	Where did Bianca Riario's father die?
381	Where was the director of film Bollywood Calling born?
382	Are Doboy Railway Station and Adamstown Railway Station, New South Wales located in the same country?
383	Which film has the director born earlier, Idols Of The Radio or Solos En La Madrugada?
384	Who is the mother of the performer of song Feel Good (Robin Thicke Song)?
385	Where did Tamara Imeretinsky's father graduate from?
386	Who died first, Louis-René De Caradeuc De La Chalotais or Hermann Friedrich Graebe?
387	Where was the place of death of James Adam (Architect)'s father?
388	Where did Edmund Tudor, 1St Earl Of Richmond's wife graduate from?
389	Which film was released more recently, Aami or Bitch Slap?
390	Who is Busba Kitiyakara's paternal grandfather?
391	Who is the father of the director of film Ae Dil Hai Mushkil?
392	Who was born first out of Ramsay Anderson and Fernand Fédronic?
393	Are the directors of films Scuola Di Ladri and Pensione Paura both from the same country?
394	What is the place of birth of the director of film Dawn Of Life?
395	Where was the husband of Jeanne Raunay born?
396	Are the directors of films The Edifying And Joyous Story Of Colinot and Cold Moon both from the same country?
397	What is the place of birth of the performer of song Pluto (Song)?
398	What is the place of birth of Princess Margaretha Of Saxony's mother?
399	Who is the spouse of the director of film West Of Shanghai?
400	Do director of film Jerry And Tom and director of film Kansas City Princess share the same nationality?
401	Which film was released earlier, Amelie Or The Time To Love or Beginners?
402	What is the cause of death of composer of song Look At Me (Xxxtentacion Song)?
403	Which film came out first, Natürlich Die Nelli or Cairo Declaration (Film)?
404	Who is Constantine Palaiologos (Son Of Andronikos Ii)'s maternal grandmother?
405	Where was the performer of song Lucky Me, Lucky You born?
406	What is the place of birth of the creator of Miss Seventeen?
407	Who is the mother of the director of film Brenda Brave?
408	Where was the place of burial of Meritites I's husband?
409	Who is Wisigard's father-in-law?
410	Where was the place of death of Duchess Maria Dorothea Of Württemberg's father?
411	Where was the director of film The Pride Of Jennico (Film) born?
412	Where was the director of film Gently My Songs Entreat born?
413	What is the cause of death of Eleanor De Clare's husband?
414	What is the cause of death of performer of song Voi Voi?
415	Which film has the director died first, Resan Till Dej or Rocking Moon?
416	Which film has the director born later, Christ Walking On The Water or 45 Fathers?
417	Are both directors of films Breslin And Hamill: Deadline Artists and Jean The Tenant from the same country?
418	Are Bal Vidyalaya (Kota) and Loreto House both located in the same country?
419	When did Engelbert, Count Of Nevers's mother die?
420	Which film has the director died later, Excursion Train or Bad Day At Black Rock?
421	Which film has the director who died later, Emanuelle And The Last Cannibals or Hostile Country?
422	Which film has the director died later, Just Like A Woman (1939 Film) or Madigan'S Millions?
423	Why did the performer of song Ludlow Massacre (Song) die?
424	Which film has the director who died later, Cooee And The Echo or Sweepings?
425	Which film has the director born earlier, The Newest Pledge or Más Allá De La Aventura?
426	Where was the director of film Slingshot (Film) born?
427	Which film has the director who was born first, I Come With The Rain or A Question Of Attribution?
428	Are Coal City, Illinois and Lash Kenar, Nur both located in the same country?
429	Who is the mother of Olaf (Ii) Haraldsen?
430	What nationality is Florent Of Hainaut's mother?
431	Where was the director of film The Love Captive born?
432	Are the directors of both films Der Blindgänger and Hotel Desire from the same country?
433	Who is the spouse of the director of film Noc Nevěsty?
434	Which film has the director who died later, The Death Kiss or Her Luck In London?
435	Which film whose director is younger, The Devil'S Pass Key or La Bella Di Lodi?
436	Where did the composer of film Henry V (1944 Film) die?
437	Which film has the director who is older, Johnny Concho or One Minute To Twelve?
438	Which album came out earlier, Was I The Wave? or Kingdom Of Rock?
439	Which film has the director born later, Cyclone Of The Saddle or Blind Corner?
440	Where did the director of film The Gallant Lords Of Bois-Doré die?
441	Which film came out earlier, It'S Our Life! or Maximum Ride (Film)?
442	Where did the director of film The Boy Who Cried Werewolf (1973 Film) die?
443	Where was the director of film Los Motivos De Luz born?
444	Where was the performer of song Fast Car (Namie Amuro Song) born?
445	Who is Charles Gordon, 2Nd Earl Of Aboyne's paternal grandmother?
446	Where was the director of film En Aasai Rasave born?
447	Where was the director of film High (Film) born?
448	Where was the place of death of Ginevra D'Este's husband?
449	What is the place of birth of the director of film Tři Chlapi V Chalupě?
450	Who died first, Olaf Everson or Abdul Wahab Khan Tarzi?
451	Which film has the director who died later, Good Morning, Little Countess or Vogue La Galère?
452	Who died later, Stephen De Staebler or Samuel Arthur Saunder?
453	Where was the husband of Esperanza Osmeña born?
454	Where was the place of death of the director of film Scugnizzi?
455	Which film has the director who was born later, The Daughter Of Rosie O'Grady or The Whistle (Film)?
456	Do both films Happiness Of Three Women and Percy (1925 Film) have the directors from the same country?
457	Which film has the director who was born earlier, Invasion 1897 or Nene Raju Nene Mantri?
458	Who did Joan Ramon Ii, Count Of Cardona marry?
459	Who is the paternal grandmother of Sudeley Hanbury-Tracy, 3Rd Baron Sudeley?
460	Which album was released more recently, The Arockalypse or Because The Internet?
461	Are the movies On A Clear Day You Can See Forever (Film) and Education Of A Prince, from the same country?
462	Which film whose director is younger, Torments Of The Night or Dirty Dancing?
463	Where did the director of film Music In Darkness die?
464	Which country Aleksander Koniecpolski (1620–1659)'s father is from?
465	Who is Archibald Acheson, 4Th Earl Of Gosford's paternal grandfather?
466	Which film was released more recently, The First Seven Years or Cinesound Varieties?
467	Where was the place of death of William De Warenne, 2Nd Earl Of Surrey's father?
468	What is the place of birth of the director of film I Love, You Love?
469	Do director of film Coteau Rouge and director of film Hochelaga, Land Of Souls share the same nationality?
470	Where did the director of film Don Juan (1922 Film) die?
471	Where was the performer of song I See You (Theme From Avatar) born?
472	Who is the maternal grandmother of Archduchess Elisabeth Of Austria (1922–1993)?
473	Which film was released more recently, Royal Treasure or When Love Begins?
474	Who is Albert Iv, Prince Of Anhalt-Köthen's paternal grandfather?
475	Which film has the director who was born later, Henry Goes Arizona or The Blue Collar Worker And The Hairdresser In A Whirl Of Sex And Politics?
